name;url
Mightyena.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/262.png
Zigzagoon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/263.png
Galarian Zigzagoon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/263_f2.png
Linoone.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/264.png
Galarian Linoone.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/264_f2.png
Wurmple.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/265.png
Silcoon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/266.png
Beautifly.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/267.png
Cascoon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/268.png
Dustox.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/269.png
Lotad.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/270.png
